id,SMILES,FFV,smiles_len,count_star,count_C,count_O,count_N,count_equal,split,MolWt,NumValenceElectrons,TPSA
45908417,*C(=O)c1cccc(C(=O)N(*)c2ccccc2)c1,0.38456711,33,2,2,2,1,2,train,223.231,82,37.38
46067784,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CCCC,0.3630391,41,2,9,2,0,1,train,321.42000000000013,124,31.23
46369100,*Nc1ccccc1C(C)(c1ccccc1N)c1ccccc1N*,0.35719832,35,2,2,0,3,0,train,301.39300000000003,114,50.08
46473006,*C=CC1CC(*)C(C#N)(CCC)C1,0.39981874,24,2,11,0,1,1,train,161.24799999999996,64,23.79
47046176,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)c7)cc6C5=O)cc4)cc3)cc2)cc1,0.36207286,105,2,5,9,2,5,train,762.7300000000002,278,128.75
48202315,*c1ccc(Oc2ccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(Oc5ccc(Oc6ccc(-c7nc8cc9sc(*)nc9cc8s7)cc6)cc5)cc4)cc3)cc2)cc1,0.40182864,102,2,0,5,0,1,train,834.9150000000001,288,79.77000000000001
48308812,*CCCCCCNC(=O)C(=O)N*,0.3220757,20,2,8,2,2,2,train,170.21200000000002,68,58.2
48554956,*c1ccc(NC=Nc2ccc(S(*)(=O)=O)cc2)cc1,0.39082082,35,2,1,2,2,3,train,258.302,90,58.53
48717962,*Nc1ccc([C@](C)(c2ccccc2)c2cccc(N*)c2)cc1,0.35081859,41,2,2,0,2,0,train,286.37800000000004,108,24.06
49062920,*CCOCCOCCOC(=O)c1cc(N=Nc2ccc(OCC)cc2)ccc1-c1ccc(N=Nc2ccc(OCC)cc2)cc1C(=O)O*,0.36389929,75,2,12,8,4,4,train,652.7040000000002,248,138.96
49325830,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc(*)cc5C4=O)ccc1-3)C2=O,0.38603498,75,2,6,5,2,5,train,482.45100000000025,174,91.83000000000001
49367014,*Oc1cccc(C(=O)c2ccc(*)cc2)c1,0.36502137,28,2,1,2,0,1,train,196.205,72,26.3
49886836,*Oc1ccc(C2(c3ccc(Oc4c(F)c(F)c(C(=O)c5c(F)c(F)c(*)c(F)c5F)c(F)c4F)cc3)c3ccccc3-c3ccccc32)cc1,0.39033829,91,2,2,3,0,1,train,672.5270000000002,242,35.53
50053709,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4C(F)(F)F)cc3)c1)C2=O,0.37058659,95,2,7,7,2,6,valid,658.5440000000004,238,118.13
51223278,*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)cc1,0.3563254,95,2,9,8,2,6,train,648.6270000000003,238,127.35999999999999
51367162,*C(=O)c1ccc2c(c1)C(=O)N(C1CCC(CC3CCC(N4C(=O)c5ccc(*)cc5C4=O)C(C)C3)CC1C)C2=O,0.38365388,76,2,20,5,2,5,train,524.6170000000003,200,91.83000000000001
51939851,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc(*)n5-c5ccccc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.38673273,84,2,3,2,0,0,valid,629.5600000000003,230,49.17
51976096,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,0.35062977,66,2,20,7,1,4,train,551.6800000000005,216,107.99999999999999
52649125,*Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)NC3CC(C)(C)CC(C)(CNC(*)=O)C3)cc2)cc1,0.35087282,65,2,17,4,4,4,train,504.63100000000037,196,101.38
52868719,*CC(*)C(=O)OCCSCCCC#N,0.38452978,21,2,9,2,1,1,valid,199.27499999999995,72,50.09
53311142,*CCOC(=O)CC(C)O*,0.33475958,16,2,6,3,0,1,train,130.14299999999997,52,35.53
53548350,*Nc1ccc(-c2ccc(N*)c3c2CCCC3)cc1,0.35475566,31,2,4,0,2,0,train,236.31799999999993,90,24.06
53844809,*CC(*)(C)C(=O)OCCCCCCCC[n+]1ccc(N(C)C)cc1,0.36783355,41,2,14,2,1,1,train,319.469,128,33.42
53951865,*Nc1c(O)c(N)c(N)c(O)c1N*,0.31749993,24,2,0,2,4,0,train,168.15600000000003,64,116.56
54206705,*C=C(*)C(CCCCCCC)[Si](C)(C)C,0.41060554,28,2,13,0,0,1,train,210.43699999999998,82,0.0
54625460,*c1cccc(NC(=O)c2ccc(OCCOc3ccc(C(=O)Nc4ccc5[nH]c(*)nc5c4)cc3)cc2)c1,0.35047536,66,2,4,4,2,2,train,490.5190000000002,182,105.33999999999999
55326263,*C(=O)Nc1cccc(S(=O)(=O)c2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)c2)c1,0.38854979,138,2,6,8,4,8,train,979.0640000000001,346,167.09999999999997
55400154,*c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C(C)(C)C)c2)cc1C(C)(C)C,0.40159385,86,2,13,5,2,4,train,584.6720000000001,220,83.99000000000001
55701750,*CC(*)SCC,0.43094205,9,2,4,0,0,0,train,88.175,30,0.0
55715472,*Nc1ccc(Cc2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C(*)=O)c3)cc2)cc1,0.34502809,61,2,4,3,3,3,train,448.48200000000014,166,100.19
55938751,*N=P(*)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,0.39730375,35,2,2,2,1,1,train,300.081,92,30.82
56235690,*Oc1ccc(C2(c3ccc(Oc4ccc5c(=O)n6c7cc(-c8ccc9c(c8)nc8c%10ccc(*)c%11cccc(c(=O)n98)c%11%10)ccc7nc6c6cccc4c56)cc3)c3ccccc3C(=O)c3ccccc32)cc1,0.39530481,135,2,2,5,0,3,train,912.9609999999999,330,104.27000000000001
56319655,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cc(C(=O)Nc5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc12,0.36260258,72,2,6,4,2,2,train,528.6080000000003,198,76.66
56881469,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.38067611,114,2,8,7,2,5,valid,804.6550000000005,292,110.28999999999999
57070808,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)cc2)cc1,0.38843318,130,2,6,7,4,6,train,930.9980000000002,334,142.18999999999997
57222914,*Nc1ccc(C2(c3ccc(N*)cc3)C3=CCC=CC3=Cc3ccccc32)cc1,0.36488932,49,2,8,0,2,3,train,360.46000000000004,134,24.06
57989832,*OC(COC(*)=O)COc1ccccc1,0.33796381,23,2,4,4,0,1,train,194.186,74,44.760000000000005
58312031,*C(=O)c1ccc(C(=O)N(*)c2ccccc2)c(Sc2ccccc2)c1,0.3849002,44,2,2,2,1,2,train,331.396,116,37.38
58492814,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)cc1)C2=O,0.37263667,72,2,6,5,2,5,train,484.46700000000027,176,91.83000000000001
59233337,*c1cc(N2C(=O)c3ccc(Oc4cc5ccccc5cc4Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc(C(F)(F)F)c1,0.37041296,82,2,5,6,2,4,train,592.4850000000005,214,93.22
59411967,*c1ccc(Oc2cc(C(C)(C)C)ccc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.37867118,87,2,8,6,2,4,valid,606.6340000000002,224,93.22
59671897,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.37897847,100,2,8,7,2,5,train,696.7150000000004,256,110.28999999999999
59967073,*Nc1cccc(NC(=O)CCCCC(*)=O)c1,0.32263599,28,2,6,2,2,2,valid,218.25599999999994,84,58.199999999999996
60015302,*CCCCOC(=O)OCC1CCC(COC(=O)O*)CC1,0.33756711,32,2,14,6,0,2,train,286.324,114,71.06
60029399,*Oc1ccc(Oc2ccc(C(=O)c3ccccc3)c(-c3cc(*)ccc3C(=O)c3ccccc3)c2)cc1,0.37726196,63,2,2,4,0,2,train,468.5080000000002,172,52.6
60738401,*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,0.38354504,58,2,11,4,1,1,train,439.66000000000014,158,68.55000000000001
60763059,*c1ccc(-c2cnc3ccc(S(=O)(=O)c4ccc5ncc(*)nc5c4)cc3n2)cc1,0.4054389,54,2,0,2,0,2,train,396.4310000000001,138,85.7
60840755,*CC(*)c1ccc(OC(C)=O)c(OC)c1,0.349142,27,2,5,3,0,1,train,192.21399999999997,74,35.53
61414691,*OC(CCC)COC(*)=O,0.35170263,16,2,6,3,0,1,train,130.143,52,35.53
61470142,*Oc1ccc(Sc2ccc(Oc3ccc(-c4ccc(-c5ccc(-c6ccc(*)c(C(F)(F)F)c6)cc5)cc4)cc3C(F)(F)F)cc2)cc1,0.37984577,86,2,2,2,0,0,train,656.6470000000003,234,18.46
61636599,*Nc1ccc(-c2ccc(N*)c(-c3ccc(C)cc3)c2-c2ccc(C)cc2)cc1,0.37033233,51,2,2,0,2,0,train,362.47600000000006,136,24.06
61782925,*CC(*)C(=O)OC(OCC)C(F)(F)F,0.35306137,26,2,7,3,0,1,train,198.13999999999993,76,35.53
61915107,*c1ccc2c(c1)C(=O)N(c1cc(C)c(-c3c(C)cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C)c(C)c1)C2=O,0.43074666,98,2,11,4,2,4,valid,648.559,238,74.76
62163979,*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(N=Nc3ccc(C(C#N)=C(C#N)C#N)cc3)c(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O)c1ccc(N=Nc2ccc(C(C#N)=C(C#N)C#N)cc2)cc1,0.37162023,145,2,20,8,13,10,train,1011.9309999999996,366,322.78000000000003
62269402,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(Cc4cc(C)c(*)c(C)c4)cc3C)cc2)cc1,0.3923948,64,2,5,4,0,2,train,470.59000000000026,172,52.60000000000001
62619449,*Oc1ccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4ccc(OC(=O)c5cccc(C(*)=O)c5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.347323,97,2,7,6,2,4,train,704.5790000000005,258,110.80000000000001
63090033,*CC(*)OC(=O)c1ccc(Cl)cc1,0.36499516,24,2,4,2,0,1,valid,182.606,62,26.3
63333676,*CCCN(Cc1ccccc1)C(=O)S*,0.36838082,23,2,5,1,1,1,train,207.29799999999997,74,20.310000000000002
63397318,*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1S(=O)(=O)O,0.36684049,49,2,1,6,0,3,train,368.3660000000001,130,89.9
64725995,*Nc1c([C@H](C)CC)cc(C2(c3cc([C@H](C)CC)c(N*)c([C@H](C)CC)c3)c3ccccc3-c3ccccc32)cc1[C@H](C)CC,0.41165064,92,2,17,0,2,0,train,570.8650000000001,224,24.06
65098291,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,0.36614027,106,2,6,8,2,4,train,794.6160000000004,288,111.68
66059501,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccccc5Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)cc12,0.35799579,82,2,2,6,2,2,train,656.6940000000003,242,95.12
66287866,*Oc1ccc(C(c2ccccc2)c2ccc(OC(*)=S)cc2)cc1,0.36796394,40,2,2,2,0,1,train,318.397,112,18.46
66714118,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,0.36875438,77,2,4,7,2,4,train,566.5250000000003,206,102.44999999999999
66764672,*C=CC1CC(*)C(C#N)(C[Si](C)(C)O[Si](C)(C)C)C1,0.43283262,44,2,14,1,1,1,train,279.53200000000004,100,33.019999999999996
66797597,*Nc1ccc(-c2ccc(C(=Cc3ccccc3)c3ccc(-c4ccc(N*)cc4)cc3)cc2)cc1,0.36634183,59,2,2,0,2,1,valid,436.5580000000001,162,24.06
67251636,*OC(=O)C(C)NC(=O)CCCCCCCCCCC(=O)NC(C)C(=O)OC1COC2C(*)COC12,0.34210323,58,2,24,8,2,4,train,482.5740000000001,192,129.26
67510171,*C=C(*)c1c(F)c(F)c(CCCC)c(F)c1F,0.41251953,31,2,6,0,0,1,train,230.20399999999995,86,0.0
67637672,*C=CC1CC(*)C2C(=O)N(c3ccccc3Cl)C(=O)C12,0.39149217,39,2,10,2,1,3,train,273.719,96,37.38
67701587,*Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,0.36176424,57,2,13,4,0,2,train,470.6090000000005,182,52.6
67919894,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(c4ccccc4)c4ccc(*)cc4)cc3)cc2)cc1,0.37844588,67,2,2,4,0,2,valid,504.6070000000002,182,52.60000000000001
68067670,*Nc1ccc(C2(c3ccc(NC(=O)c4ccc(-c5ccc(C(*)=O)c(C)c5)cc4C)cc3)c3ccccc3-c3ccccc32)cc1,0.38008517,81,2,5,2,2,2,train,582.7030000000003,216,58.199999999999996
68287641,*Nc1ccc(-c2ccc(N*)c(-c3ccccc3-c3cccc4ccccc34)c2-c2ccccc2-c2cccc3ccccc23)cc1,0.36814299,75,2,0,0,2,0,valid,586.7380000000003,216,24.06
68342514,*CC(*)(C)C(=O)OCCN(C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,0.35608042,56,2,9,4,2,3,train,366.4170000000001,140,72.67999999999999
68905066,*Nc1ccc(CC(C)(C)NC(=O)c2ccc(C(*)=O)cc2)cc1,0.34949792,42,2,6,2,2,2,train,294.354,112,58.199999999999996
69087168,*Nc1ccc(-c2cccc(C[C@@H](C)c3ccc(N*)cc3)c2)cc1,0.35001333,45,2,3,0,2,0,train,300.405,114,24.06
69121777,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(C(=O)Nc4ccc(O*)cc4)cc3)cc2)cc1,0.34123375,71,2,10,7,1,1,train,569.6540000000002,218,106.48
69694252,*CCOC(=O)CCCCCC(=O)O*,0.3344037,21,2,9,4,0,2,train,186.20699999999997,74,52.60000000000001
70329705,*CC(COC(F)(C(F)(F)F)C(F)(F)F)O*,0.33503076,31,2,6,2,0,0,valid,242.08999999999995,90,18.46
70414190,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OC(C)CC)cc1,0.34508223,62,2,16,7,1,4,train,495.5720000000004,192,107.99999999999999
71135797,*CCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,0.34204989,85,2,12,8,2,6,train,614.6100000000004,228,127.35999999999999
71203158,*Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1,0.3625688,63,2,10,4,0,2,train,502.6100000000002,190,52.6
71861682,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(C(=O)c4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)cc3)cc1)C2=O,0.36767673,87,2,7,6,2,6,train,588.5750000000004,214,108.9
72083210,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OC(C)CC)cc1,0.341417,61,2,14,8,1,4,train,483.51700000000034,186,117.23
72192148,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cl)c(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,0.38538463,65,2,6,5,2,5,train,428.7870000000002,148,91.83000000000001
72343609,*c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(-c3nc4ccccc4nc3*)cc2)cc1,0.36004959,55,2,8,2,2,2,valid,450.54200000000014,170,83.98
72459734,*OC1C(COCO)OC(*)C(O)C1O,0.29530816,23,2,7,6,0,0,train,192.16700000000003,76,88.38000000000001
72780876,*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,0.36666266,79,2,9,4,2,2,valid,592.6950000000004,222,76.66
73164224,*Nc1cc(N*)c(O)cc1O,0.30277596,18,2,0,2,2,0,train,138.12599999999998,52,64.52
73437424,*c1ccc(Sc2ccc(S(*)(=O)=O)cc2)cc1,0.38393848,32,2,0,2,0,2,train,248.328,80,34.14
73489735,*CCN(*)C(=O)c1c(F)c(F)c(F)c(F)c1F,0.33673412,33,2,3,1,1,1,train,237.12699999999992,86,20.310000000000002
74066581,*Oc1ccc2ccc(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)cc2c1,0.34864845,51,2,2,5,0,2,train,382.3710000000001,140,61.830000000000005
74313131,*OC(COC(=O)c1cccc(-c2ccc(C(*)=O)cc2)c1)COc1ccc(N=Nc2ccc(C#N)cc2)cc1,0.35765237,67,2,6,5,3,3,train,503.51400000000024,186,110.34
74688893,*CC(*)(CC(=O)OCCCCC)C(=O)OCCCCC,0.38050025,31,2,15,4,0,2,train,270.3689999999999,110,52.60000000000001
74865291,*OC(=O)OCCOCCOC(=O)OC1COC2C(*)COC12,0.31603172,35,2,12,9,0,2,train,304.25100000000003,118,98.75000000000001
75135470,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(N=Nc3ccc(C#N)cc3)c3ccccc23)cc1,0.35826873,70,2,12,5,3,3,train,561.6380000000001,212,110.34
75252869,*O[Si](*)(C)CCCCCCn1c2ccccc2c2ccccc21,0.37569363,37,2,7,1,0,0,train,309.485,114,14.16
75381552,*c1ccc(Oc2ccc(N3C(=O)c4cc(-c5ccc(C(C)(C)C)cc5)c(-c5cc6c(cc5-c5ccc(C(C)(C)C)cc5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.40978294,108,2,12,5,2,4,train,722.8410000000002,270,83.99000000000001
75466481,*Nc1c(N*)c2cccc3ccc4cccc1c4c32,0.34202194,30,2,0,0,2,0,valid,230.26999999999998,84,24.06
75536580,*Oc1ccc(NC(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)C7CC8CC(C7)CC6C8)cc5)cc4)cc3)cc2)cc1,0.36857397,105,2,12,6,2,4,train,772.923,284,110.8
75538162,*Nc1ccc([C@H]2SC=C(c3ccccc3)[C@@]2(c2ccccc2)c2ccc(N*)cc2)cc1,0.36360706,60,2,4,0,2,1,train,418.5650000000001,150,24.06
75851204,*C[Si](*)(CCCCCC)CCCCCC,0.40662633,23,2,13,0,0,0,train,212.45299999999995,84,0.0
76090504,*CC(*)OC(=O)C(Cl)(Cl)Cl,0.35515201,23,2,7,2,0,1,valid,189.42499999999998,52,26.3
76415472,*Oc1ccc2cc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)ccc2c1,0.37630261,45,2,1,3,0,1,train,338.362,124,35.53
76724169,*CCCC=C(*)c1ccc(OC)cc1,0.37755684,22,2,6,1,0,1,train,174.243,68,9.23
76990549,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCOCCOCC)cc1,0.35064415,68,2,22,9,1,4,train,611.7320000000003,240,126.46
79940149,*NCCCCCCNc1nc(*)nc(-c2ccccc2)n1,0.39025113,31,2,6,0,2,0,train,269.35200000000003,104,62.730000000000004
80116442,*CCOC(=O)CCCCCCCCC(=O)OCCOC(=O)c1ccc(C(=O)O*)cc1,0.34043284,48,2,16,8,0,4,train,420.45800000000014,164,105.2
80376161,*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1-c1ccc(S(=O)(=O)O)cc1,0.37247097,75,2,2,7,0,4,train,548.5720000000002,196,106.97000000000001
80487296,*C=Cc1c(OC(=O)c2ccc(C(=O)Oc3cccc4ccc(*)nc34)cc2)ccc2ccccc12,0.36132487,59,2,4,4,0,3,valid,443.4580000000001,162,65.49000000000001
80883741,*NC(C#N)=C(C#N)NC(=O)c1ccc(C(*)=O)cc1,0.34231811,37,2,6,2,4,3,train,238.206,86,105.78
80922127,*Nc1ccc(C2(c3ccc(N*)cc3)[C@H]3C[C@@H](C)C[C@@H]2C[C@@H](C)C3)cc1,0.37552155,64,2,11,0,2,0,train,332.4910000000001,130,24.06
80929895,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)CN3CCN(*)CC3)cc2)cc1,0.35130308,53,2,13,4,2,0,train,426.5570000000002,168,65.4
81065395,*Nc1ccc(C2(c3ccc(N*)cc3)CCCCCCC2)cc1,0.35406496,36,2,8,0,2,0,valid,292.42599999999993,114,24.06
81137216,*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,0.37913267,42,2,30,2,2,2,train,478.8060000000005,200,58.2
82529518,*NC1=CC[C@@H](C(c2ccc(N)cc2)(c2ccc(N*)cc2)c2ccc(N)cc2C)C=C1,0.37144246,59,2,8,0,4,2,train,394.52200000000016,150,76.1
82633177,*C1Cc2ccccc2C1*,0.42698874,15,2,3,0,0,0,train,116.16299999999997,44,0.0
82784880,*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,0.3308451,29,2,5,4,0,2,train,206.19699999999997,78,52.60000000000001
82911538,*Nc1ccc(-c2ccc3c(c2-c2ccc(N*)cc2)Cc2ccccc2-3)cc1,0.35793265,48,2,1,0,2,0,train,346.43300000000005,128,24.06
82950702,*CCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,0.34443591,34,2,6,4,0,2,valid,270.284,102,52.60000000000001
83711501,*NCCCCCCN*,0.328363025,10,2,6,0,2,0,train,114.19200000000001,48,24.06
83752896,*CC(*)c1cccc(Br)c1,0.42093042,18,2,2,0,0,0,train,183.048,46,0.0
83890516,*CC(*)c1ccc(COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,0.35853406,48,2,8,1,0,0,train,366.22299999999996,136,9.23
84000426,*c1ccc(C(c2ccc(-c3nc4ccc(-c5ccc6nc(*)[nH]c6c5)cc4[nH]3)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.42292902,81,2,3,0,0,0,train,534.4630000000001,194,57.36
84183521,*Nc1ccc([C@H](CCC)c2ccc(C(CCCC)c3ccc([C@@H](CCC)c4ccc(N*)cc4)cc3)cc2)cc1,0.36924197,72,2,13,0,2,0,train,516.7730000000003,202,24.06
84553861,*CC(*)[Si](C)(C)C,0.41330473,17,2,5,0,0,0,valid,100.23699999999998,36,0.0
84753546,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Sc7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)c2)cc1,0.36216048,101,2,4,8,2,4,train,766.7870000000001,274,111.68
85350789,*O[Si](*)(CCCOCCOC)CCCOCCOC,0.37513853,27,2,12,5,0,0,train,278.42099999999994,108,46.150000000000006
85512320,*c1ccc(Oc2cccc(N3C(=O)c4ccc(Oc5cc6ccccc6cc5Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)cc1,0.365223,83,2,4,7,2,4,train,616.5850000000003,224,102.44999999999999
86043004,*c1ccc2c(c1)Sc1cc(-c3ccc(-c4ccc(*)s4)s3)ccc1N2CCCCCC,0.48499786,52,2,6,0,1,0,train,445.6780000000003,150,3.24
86169021,*Nc1ccc(Cc2ccc(C3(c4ccc(Cc5ccc(N*)cc5)cc4)CCC(CC[C@H]4CC[C@H](CCCC)CC4)CC3)cc2)cc1,0.36481591,82,2,20,0,2,0,train,610.9300000000002,240,24.06
86465615,*C1C(=O)OC(=O)C1C1C2CC(C(=O)OCCOCC)C(C2)C1*,0.32509916,43,2,16,6,0,3,train,308.33,120,78.9
86721128,*c1ccc(C(C#N)(C(=O)OCCCC)C(*)(C#N)C(=O)OCCCC)cc1,0.39356228,48,2,14,4,2,2,train,354.4060000000001,136,100.17999999999999
86909617,*Nc1ccc2c(c1)C1(c3ccccc3-2)c2ccccc2-c2ccc(N*)cc21,0.37643744,49,2,1,0,2,0,valid,344.4170000000001,126,24.06
86993682,*Oc1cccc2c(OC3(F)C(*)(F)C(F)(F)C3(F)F)cccc12,0.3436634,44,2,4,2,0,0,valid,320.188,116,18.46
87338341,*CCCCCCCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,0.35145128,54,2,10,4,2,2,train,458.55800000000016,176,76.66
87721068,*CC#CCOC(=O)NCCCCCCNC(=O)O*,0.34308994,27,2,12,4,2,2,train,254.28599999999992,100,76.66000000000001
88136935,*C=CC1CC(*)C2C(=O)N(c3ccccc3C)C(=O)C12,0.36253604,38,2,10,2,1,3,train,253.301,96,37.38
88832421,*CCCC(Cl)C(*)Cl,0.38583905,15,2,7,0,0,0,train,139.02499999999998,42,0.0
89099554,*CC(*)(CC(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1,0.35265054,41,2,9,4,0,2,train,338.4030000000001,130,52.60000000000001
89164117,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cccc(Oc6ccc(Sc7ccc(Oc8cccc9c8C(=O)N(*)C9=O)cc7)cc6)c5C4=O)cc3)c2)cc1,0.36405508,99,2,4,8,2,4,train,766.7870000000001,274,111.68
89377326,*Nc1ccc(-c2ccc(N*)c(-c3ccccc3)c2-c2cccc3ccccc23)cc1,0.3649896,51,2,0,0,2,0,valid,384.4820000000001,142,24.06
89692209,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)c7)cc6C5=O)cc4)cc3)cc2)cc1,0.36204045,101,2,4,8,2,4,valid,734.7200000000003,268,111.68
90074942,*Oc1ccc(OC(=O)c2ccc(OCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,0.35188537,69,2,8,8,0,4,valid,572.6350000000003,210,105.19999999999999
90183382,*CC(*)C(=O)OC12CC3CC(CC(C3)C1)C2,0.38043932,32,2,13,2,0,1,train,206.28499999999994,82,26.3
