id,SMILES,FFV,smiles_len,count_star,count_C,count_O,count_N,count_equal,split
54625460,*c1cccc(NC(=O)c2ccc(OCCOc3ccc(C(=O)Nc4ccc5[nH]c(*)nc5c4)cc3)cc2)c1,0.35047536,66,2,4,4,2,2,train
55326263,*C(=O)Nc1cccc(S(=O)(=O)c2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)c2)c1,0.38854979,138,2,6,8,4,8,train
55400154,*c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C(C)(C)C)c2)cc1C(C)(C)C,0.40159385,86,2,13,5,2,4,train
55701750,*CC(*)SCC,0.43094205,9,2,4,0,0,0,train
55715472,*Nc1ccc(Cc2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C(*)=O)c3)cc2)cc1,0.34502809,61,2,4,3,3,3,train
55938751,*N=P(*)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,0.39730375,35,2,2,2,1,1,train
56235690,*Oc1ccc(C2(c3ccc(Oc4ccc5c(=O)n6c7cc(-c8ccc9c(c8)nc8c%10ccc(*)c%11cccc(c(=O)n98)c%11%10)ccc7nc6c6cccc4c56)cc3)c3ccccc3C(=O)c3ccccc32)cc1,0.39530481,135,2,2,5,0,3,train
56319655,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cc(C(=O)Nc5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc12,0.36260258,72,2,6,4,2,2,train
56881469,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.38067611,114,2,8,7,2,5,valid
57070808,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)cc2)cc1,0.38843318,130,2,6,7,4,6,train
57222914,*Nc1ccc(C2(c3ccc(N*)cc3)C3=CCC=CC3=Cc3ccccc32)cc1,0.36488932,49,2,8,0,2,3,train
57989832,*OC(COC(*)=O)COc1ccccc1,0.33796381,23,2,4,4,0,1,train
58312031,*C(=O)c1ccc(C(=O)N(*)c2ccccc2)c(Sc2ccccc2)c1,0.3849002,44,2,2,2,1,2,train
58492814,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)cc1)C2=O,0.37263667,72,2,6,5,2,5,train
59233337,*c1cc(N2C(=O)c3ccc(Oc4cc5ccccc5cc4Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc(C(F)(F)F)c1,0.37041296,82,2,5,6,2,4,train
59411967,*c1ccc(Oc2cc(C(C)(C)C)ccc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.37867118,87,2,8,6,2,4,valid
59671897,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.37897847,100,2,8,7,2,5,train
59967073,*Nc1cccc(NC(=O)CCCCC(*)=O)c1,0.32263599,28,2,6,2,2,2,valid
60015302,*CCCCOC(=O)OCC1CCC(COC(=O)O*)CC1,0.33756711,32,2,14,6,0,2,train
60029399,*Oc1ccc(Oc2ccc(C(=O)c3ccccc3)c(-c3cc(*)ccc3C(=O)c3ccccc3)c2)cc1,0.37726196,63,2,2,4,0,2,train
60738401,*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,0.38354504,58,2,11,4,1,1,train
60763059,*c1ccc(-c2cnc3ccc(S(=O)(=O)c4ccc5ncc(*)nc5c4)cc3n2)cc1,0.4054389,54,2,0,2,0,2,train
60840755,*CC(*)c1ccc(OC(C)=O)c(OC)c1,0.349142,27,2,5,3,0,1,train
61414691,*OC(CCC)COC(*)=O,0.35170263,16,2,6,3,0,1,train
61470142,*Oc1ccc(Sc2ccc(Oc3ccc(-c4ccc(-c5ccc(-c6ccc(*)c(C(F)(F)F)c6)cc5)cc4)cc3C(F)(F)F)cc2)cc1,0.37984577,86,2,2,2,0,0,train
61636599,*Nc1ccc(-c2ccc(N*)c(-c3ccc(C)cc3)c2-c2ccc(C)cc2)cc1,0.37033233,51,2,2,0,2,0,train
61782925,*CC(*)C(=O)OC(OCC)C(F)(F)F,0.35306137,26,2,7,3,0,1,train
61915107,*c1ccc2c(c1)C(=O)N(c1cc(C)c(-c3c(C)cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C)c(C)c1)C2=O,0.43074666,98,2,11,4,2,4,valid
62163979,*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(N=Nc3ccc(C(C#N)=C(C#N)C#N)cc3)c(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O)c1ccc(N=Nc2ccc(C(C#N)=C(C#N)C#N)cc2)cc1,0.37162023,145,2,20,8,13,10,train
62269402,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(Cc4cc(C)c(*)c(C)c4)cc3C)cc2)cc1,0.3923948,64,2,5,4,0,2,train
62619449,*Oc1ccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4ccc(OC(=O)c5cccc(C(*)=O)c5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.347323,97,2,7,6,2,4,train
63090033,*CC(*)OC(=O)c1ccc(Cl)cc1,0.36499516,24,2,4,2,0,1,valid
63333676,*CCCN(Cc1ccccc1)C(=O)S*,0.36838082,23,2,5,1,1,1,train
63397318,*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1S(=O)(=O)O,0.36684049,49,2,1,6,0,3,train
64725995,*Nc1c([C@H](C)CC)cc(C2(c3cc([C@H](C)CC)c(N*)c([C@H](C)CC)c3)c3ccccc3-c3ccccc32)cc1[C@H](C)CC,0.41165064,92,2,17,0,2,0,train
65098291,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,0.36614027,106,2,6,8,2,4,train
66059501,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccccc5Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)cc12,0.35799579,82,2,2,6,2,2,train
66287866,*Oc1ccc(C(c2ccccc2)c2ccc(OC(*)=S)cc2)cc1,0.36796394,40,2,2,2,0,1,train
66714118,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,0.36875438,77,2,4,7,2,4,train
66764672,*C=CC1CC(*)C(C#N)(C[Si](C)(C)O[Si](C)(C)C)C1,0.43283262,44,2,14,1,1,1,train
66797597,*Nc1ccc(-c2ccc(C(=Cc3ccccc3)c3ccc(-c4ccc(N*)cc4)cc3)cc2)cc1,0.36634183,59,2,2,0,2,1,valid
67251636,*OC(=O)C(C)NC(=O)CCCCCCCCCCC(=O)NC(C)C(=O)OC1COC2C(*)COC12,0.34210323,58,2,24,8,2,4,train
67510171,*C=C(*)c1c(F)c(F)c(CCCC)c(F)c1F,0.41251953,31,2,6,0,0,1,train
67637672,*C=CC1CC(*)C2C(=O)N(c3ccccc3Cl)C(=O)C12,0.39149217,39,2,10,2,1,3,train
67701587,*Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,0.36176424,57,2,13,4,0,2,train
67919894,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(c4ccccc4)c4ccc(*)cc4)cc3)cc2)cc1,0.37844588,67,2,2,4,0,2,valid
68067670,*Nc1ccc(C2(c3ccc(NC(=O)c4ccc(-c5ccc(C(*)=O)c(C)c5)cc4C)cc3)c3ccccc3-c3ccccc32)cc1,0.38008517,81,2,5,2,2,2,train
68287641,*Nc1ccc(-c2ccc(N*)c(-c3ccccc3-c3cccc4ccccc34)c2-c2ccccc2-c2cccc3ccccc23)cc1,0.36814299,75,2,0,0,2,0,valid
68342514,*CC(*)(C)C(=O)OCCN(C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,0.35608042,56,2,9,4,2,3,train
68905066,*Nc1ccc(CC(C)(C)NC(=O)c2ccc(C(*)=O)cc2)cc1,0.34949792,42,2,6,2,2,2,train
69087168,*Nc1ccc(-c2cccc(C[C@@H](C)c3ccc(N*)cc3)c2)cc1,0.35001333,45,2,3,0,2,0,train
69121777,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(C(=O)Nc4ccc(O*)cc4)cc3)cc2)cc1,0.34123375,71,2,10,7,1,1,train
69694252,*CCOC(=O)CCCCCC(=O)O*,0.3344037,21,2,9,4,0,2,train
70329705,*CC(COC(F)(C(F)(F)F)C(F)(F)F)O*,0.33503076,31,2,6,2,0,0,valid
70414190,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OC(C)CC)cc1,0.34508223,62,2,16,7,1,4,train
71135797,*CCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,0.34204989,85,2,12,8,2,6,train
71203158,*Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1,0.3625688,63,2,10,4,0,2,train
71861682,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(C(=O)c4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)cc3)cc1)C2=O,0.36767673,87,2,7,6,2,6,train
72083210,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OC(C)CC)cc1,0.341417,61,2,14,8,1,4,train
72192148,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cl)c(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,0.38538463,65,2,6,5,2,5,train
72343609,*c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(-c3nc4ccccc4nc3*)cc2)cc1,0.36004959,55,2,8,2,2,2,valid
72459734,*OC1C(COCO)OC(*)C(O)C1O,0.29530816,23,2,7,6,0,0,train
72780876,*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,0.36666266,79,2,9,4,2,2,valid
73164224,*Nc1cc(N*)c(O)cc1O,0.30277596,18,2,0,2,2,0,train
73437424,*c1ccc(Sc2ccc(S(*)(=O)=O)cc2)cc1,0.38393848,32,2,0,2,0,2,train
73489735,*CCN(*)C(=O)c1c(F)c(F)c(F)c(F)c1F,0.33673412,33,2,3,1,1,1,train
74066581,*Oc1ccc2ccc(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)cc2c1,0.34864845,51,2,2,5,0,2,train
74313131,*OC(COC(=O)c1cccc(-c2ccc(C(*)=O)cc2)c1)COc1ccc(N=Nc2ccc(C#N)cc2)cc1,0.35765237,67,2,6,5,3,3,train
74688893,*CC(*)(CC(=O)OCCCCC)C(=O)OCCCCC,0.38050025,31,2,15,4,0,2,train
74865291,*OC(=O)OCCOCCOC(=O)OC1COC2C(*)COC12,0.31603172,35,2,12,9,0,2,train
75135470,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(N=Nc3ccc(C#N)cc3)c3ccccc23)cc1,0.35826873,70,2,12,5,3,3,train
75252869,*O[Si](*)(C)CCCCCCn1c2ccccc2c2ccccc21,0.37569363,37,2,7,1,0,0,train
75381552,*c1ccc(Oc2ccc(N3C(=O)c4cc(-c5ccc(C(C)(C)C)cc5)c(-c5cc6c(cc5-c5ccc(C(C)(C)C)cc5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.40978294,108,2,12,5,2,4,train
75466481,*Nc1c(N*)c2cccc3ccc4cccc1c4c32,0.34202194,30,2,0,0,2,0,valid
75536580,*Oc1ccc(NC(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)C7CC8CC(C7)CC6C8)cc5)cc4)cc3)cc2)cc1,0.36857397,105,2,12,6,2,4,train
75538162,*Nc1ccc([C@H]2SC=C(c3ccccc3)[C@@]2(c2ccccc2)c2ccc(N*)cc2)cc1,0.36360706,60,2,4,0,2,1,train
75851204,*C[Si](*)(CCCCCC)CCCCCC,0.40662633,23,2,13,0,0,0,train
76090504,*CC(*)OC(=O)C(Cl)(Cl)Cl,0.35515201,23,2,7,2,0,1,valid
76415472,*Oc1ccc2cc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)ccc2c1,0.37630261,45,2,1,3,0,1,train
76724169,*CCCC=C(*)c1ccc(OC)cc1,0.37755684,22,2,6,1,0,1,train
76990549,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCOCCOCC)cc1,0.35064415,68,2,22,9,1,4,train
79940149,*NCCCCCCNc1nc(*)nc(-c2ccccc2)n1,0.39025113,31,2,6,0,2,0,train
80116442,*CCOC(=O)CCCCCCCCC(=O)OCCOC(=O)c1ccc(C(=O)O*)cc1,0.34043284,48,2,16,8,0,4,train
80376161,*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1-c1ccc(S(=O)(=O)O)cc1,0.37247097,75,2,2,7,0,4,train
80487296,*C=Cc1c(OC(=O)c2ccc(C(=O)Oc3cccc4ccc(*)nc34)cc2)ccc2ccccc12,0.36132487,59,2,4,4,0,3,valid
80883741,*NC(C#N)=C(C#N)NC(=O)c1ccc(C(*)=O)cc1,0.34231811,37,2,6,2,4,3,train
80922127,*Nc1ccc(C2(c3ccc(N*)cc3)[C@H]3C[C@@H](C)C[C@@H]2C[C@@H](C)C3)cc1,0.37552155,64,2,11,0,2,0,train
80929895,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)CN3CCN(*)CC3)cc2)cc1,0.35130308,53,2,13,4,2,0,train
81065395,*Nc1ccc(C2(c3ccc(N*)cc3)CCCCCCC2)cc1,0.35406496,36,2,8,0,2,0,valid
81137216,*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,0.37913267,42,2,30,2,2,2,train
82529518,*NC1=CC[C@@H](C(c2ccc(N)cc2)(c2ccc(N*)cc2)c2ccc(N)cc2C)C=C1,0.37144246,59,2,8,0,4,2,train
82633177,*C1Cc2ccccc2C1*,0.42698874,15,2,3,0,0,0,train
82784880,*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,0.3308451,29,2,5,4,0,2,train
82911538,*Nc1ccc(-c2ccc3c(c2-c2ccc(N*)cc2)Cc2ccccc2-3)cc1,0.35793265,48,2,1,0,2,0,train
82950702,*CCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,0.34443591,34,2,6,4,0,2,valid
83711501,*NCCCCCCN*,0.328363025,10,2,6,0,2,0,train
83752896,*CC(*)c1cccc(Br)c1,0.42093042,18,2,2,0,0,0,train
83890516,*CC(*)c1ccc(COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,0.35853406,48,2,8,1,0,0,train
84000426,*c1ccc(C(c2ccc(-c3nc4ccc(-c5ccc6nc(*)[nH]c6c5)cc4[nH]3)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.42292902,81,2,3,0,0,0,train
84183521,*Nc1ccc([C@H](CCC)c2ccc(C(CCCC)c3ccc([C@@H](CCC)c4ccc(N*)cc4)cc3)cc2)cc1,0.36924197,72,2,13,0,2,0,train
84553861,*CC(*)[Si](C)(C)C,0.41330473,17,2,5,0,0,0,valid
84753546,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Sc7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)c2)cc1,0.36216048,101,2,4,8,2,4,train
85350789,*O[Si](*)(CCCOCCOC)CCCOCCOC,0.37513853,27,2,12,5,0,0,train
85512320,*c1ccc(Oc2cccc(N3C(=O)c4ccc(Oc5cc6ccccc6cc5Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)cc1,0.365223,83,2,4,7,2,4,train
86043004,*c1ccc2c(c1)Sc1cc(-c3ccc(-c4ccc(*)s4)s3)ccc1N2CCCCCC,0.48499786,52,2,6,0,1,0,train
86169021,*Nc1ccc(Cc2ccc(C3(c4ccc(Cc5ccc(N*)cc5)cc4)CCC(CC[C@H]4CC[C@H](CCCC)CC4)CC3)cc2)cc1,0.36481591,82,2,20,0,2,0,train
86465615,*C1C(=O)OC(=O)C1C1C2CC(C(=O)OCCOCC)C(C2)C1*,0.32509916,43,2,16,6,0,3,train
86721128,*c1ccc(C(C#N)(C(=O)OCCCC)C(*)(C#N)C(=O)OCCCC)cc1,0.39356228,48,2,14,4,2,2,train
86909617,*Nc1ccc2c(c1)C1(c3ccccc3-2)c2ccccc2-c2ccc(N*)cc21,0.37643744,49,2,1,0,2,0,valid
86993682,*Oc1cccc2c(OC3(F)C(*)(F)C(F)(F)C3(F)F)cccc12,0.3436634,44,2,4,2,0,0,valid
87338341,*CCCCCCCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,0.35145128,54,2,10,4,2,2,train
87721068,*CC#CCOC(=O)NCCCCCCNC(=O)O*,0.34308994,27,2,12,4,2,2,train
88136935,*C=CC1CC(*)C2C(=O)N(c3ccccc3C)C(=O)C12,0.36253604,38,2,10,2,1,3,train
88832421,*CCCC(Cl)C(*)Cl,0.38583905,15,2,7,0,0,0,train
89099554,*CC(*)(CC(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1,0.35265054,41,2,9,4,0,2,train
89164117,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cccc(Oc6ccc(Sc7ccc(Oc8cccc9c8C(=O)N(*)C9=O)cc7)cc6)c5C4=O)cc3)c2)cc1,0.36405508,99,2,4,8,2,4,train
89377326,*Nc1ccc(-c2ccc(N*)c(-c3ccccc3)c2-c2cccc3ccccc23)cc1,0.3649896,51,2,0,0,2,0,valid
89692209,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)c7)cc6C5=O)cc4)cc3)cc2)cc1,0.36204045,101,2,4,8,2,4,valid
90074942,*Oc1ccc(OC(=O)c2ccc(OCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,0.35188537,69,2,8,8,0,4,valid
90183382,*CC(*)C(=O)OC12CC3CC(CC(C3)C1)C2,0.38043932,32,2,13,2,0,1,train
90208491,*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)cc1,0.33785141,104,2,10,3,2,2,train
90217162,*CC(OC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(COC(=O)O*)OC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,0.35315661,83,2,21,11,2,5,valid
90460674,*c1cccc(OCCCCCOc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,0.34628726,74,2,9,6,2,4,train
90954727,*ON(C(F)(F)F)C(F)(Cl)C(*)(F)F,0.31968065,29,2,4,1,1,0,train
91029862,*c1ccc(Oc2ccc(-c3cc(-c4cccc(-c5cc(*)c6ccccc6n5)c4)nc4ccccc34)cc2)cc1,0.40199506,68,2,0,1,0,0,valid
91669068,*Oc1ccc(Nc2ccc(S(=O)(=O)c3ccc(Nc4ccc(Oc5ccc(C(C)(C)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,0.38534918,82,2,3,4,2,2,train
91718962,*OC(CCC)CCC(C(*)=O)C1OCCCO1,0.36177328,27,2,12,4,0,1,train
91927958,*CC(*)(C)C(=O)OCCCN(C)c1ccc(N(C)C)cc1,0.36463818,37,2,10,2,2,1,train
92209780,*CC(CCCCCCCCCCCCCCCC)C1C(=O)N(CCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C1*,0.35619083,99,2,34,3,2,3,train
92330874,*Oc1ccc(Cc2ccc(OC(=O)c3cc(OCCCCC)cc(C(*)=O)c3)cc2)cc1,0.3613898,53,2,8,5,0,2,train
92595615,*CC(*)C(=O)OCCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C#N)cc2)cc1,0.35001678,53,2,12,6,1,3,train
92619090,*CC(*)C(=O)Oc1ccc(C)cc1,0.3609429,23,2,4,2,0,1,train
92922401,*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c(C)c5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1C)C2=O,0.36870251,144,2,14,6,4,6,train
92946122,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5-c5ccccc5)c(-c5ccccc5)c3)C4=O)cc2)cc1,0.36600725,120,2,6,8,4,6,train
93073928,*Nc1ccc(-c2c(-c3ccc(N*)c(-c4ccc(N)cc4)c3-c3ccc(N)cc3)ccc(N)c2-c2ccc(N)cc2)cc1,0.35447107,77,2,0,0,6,0,train
93319116,*COCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,0.32347655,38,2,4,6,0,2,train
93467042,*Nc1ccc(/C=C/c2ccccc2)c(/C=C/c2ccccc2)c1N*,0.35176694,42,2,4,0,2,2,train
94248723,*CC(*)C(=O)OCCCOC,0.34969049,17,2,7,3,0,1,train
94344742,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5nnc(*)c6c(-c7ccccc7)c(-c7ccc8ccccc8c7)c(-c7ccc8ccccc8c7)c(-c7ccccc7)c56)cc4)cc3)cc2)cc1,0.39742985,122,2,1,3,0,1,train
94543909,*CC(CCCCCCOc1ccc(N=Nc2ccc(Br)cc2)cc1)COC(=O)CCCCC(=O)O*,0.37066043,55,2,15,5,2,3,train
95310452,*CC(*)c1ccccc1C(=O)OCC,0.36304161,22,2,5,2,0,1,valid
95396471,*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(*)ccc1-2,0.42664647,42,2,13,0,0,0,train
95579704,*Nc1cc(C(c2ccccc2)([C@@H]2C[C@@H](C)CC[C@H]2C(C)C)[C@@H]2C[C@@H](C)CC[C@H]2C(C)C)c(CC)c(CC)c1N*,0.3914683,95,2,25,0,2,0,train
95950675,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7c(C)cc(C(C)(C)c8cc(C)c(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)c(C)c8)cc7C)cc6C5=O)cc4)cc3C)c(C)c2)cc1,0.3950498,136,2,13,8,2,4,train
96953852,*Nc1cc2ccccc2c(N*)c1-c1ccc2ccccc2c1,0.3505442,35,2,0,0,2,0,train
97597340,*CCCCCCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,0.37330351,38,2,24,4,2,2,valid
97633900,*C=Cc1ccc(N=Nc2ccc(N(C)CCOC(=O)Nc3ccc(C)c(NC(=O)OCCN(C)c4ccc(N=Nc5ccc(C=CC6=CC(=C(C#N)C#N)C=C(*)O6)cc5)cc4)c3)cc2)cc1,0.37425307,117,2,21,5,10,9,train
98585154,*c1ccc(-c2cnc3cc(S(=O)(=O)c4ccc5nc(*)cnc5c4)ccc3n2)cc1,0.43056013,54,2,0,2,0,2,train
98641557,*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1-c1ccc(S(=O)(=O)O)c(C)c1,0.36929236,78,2,3,7,0,4,train
98940224,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4ccc(-c5ccc(C(=O)Nc6ccc(*)cc6)c(C)c5)cc4C)cc3)cc2)cc1,0.36387145,90,2,4,6,2,4,train
99321215,*Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCN(CCOC(*)=O)c3ccc4[nH]c5ccccc5c4c3)cc2)cc1,0.3473227,72,2,9,6,1,2,train
99440116,*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(N=Nc2ccc(F)cc2)cc1,0.37077177,50,2,14,3,2,2,train
99885429,*Oc1ccc(C(=O)Nc2ccc(Br)cc2-c2ccc(NC(=O)c3ccc(*)cc3)cc2)cc1,0.36393423,58,2,2,3,2,2,train
99908460,*CC(*)(C)C(=O)Oc1ccc(C(=O)Oc2ccc(Oc3ccccc3)cc2)cc1,0.34257003,50,2,5,5,0,2,train
100028701,*Nc1nnc(-c2nnc(N*)n2N)n1N,0.3228214,25,2,0,0,4,0,train
100174621,*CC(*)(C)C(=O)OC1CCC(C(C)(C)C)CC1,0.38851796,33,2,14,2,0,1,train
100767985,*CCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,0.35104794,38,2,12,4,2,2,train
101151007,*C=Cc1cccc(OC(=O)CCCCCCCCC(=O)Oc2cccc(-c3nnc(*)s3)c2)c1,0.35908585,55,2,12,4,0,3,valid
101268497,*CC(c1ccccc1)C1C(=O)N(C(C)(C)C)C(=O)C1*,0.37467147,39,2,10,2,1,2,train
101351388,*CCc1ccc(CCNC(=O)CCCCCCCCCC(=O)N*)cc1,0.35500792,37,2,15,2,2,2,train
101355121,*Nc1ccc2c(c1)[C@@H]1c3ccc(N)cc3[C@H]2c2cc(N*)ccc21,0.38382631,50,2,2,0,3,0,train
101541565,*c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3ccc(*)c4nsnc34)ccc1-2,0.4103927,62,2,17,0,0,0,train
101762204,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,0.36946761,94,2,5,7,2,5,valid
102315862,*OP(=O)(Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1)OC1CCCCC1,0.36199402,49,2,6,6,0,3,train
102324503,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(C)(CC)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,0.37130166,69,2,9,4,0,2,train
102434627,*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(C(C)(C)c6ccc(Oc7ccc(C(=O)Nc8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,0.36683276,112,2,8,6,2,2,train
